r,subset_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index
3,4-5-6-7-9-11-13-19-20-21,4-5-6-7-9-11-13-19-20-21,1-3-4-5-6-7-8-9-10-11-13-15-17-19-20-21,10,16,0.637,0
3,4-5-6-7-9-11-14-16-18-19,4-5-6-7-9-11-14-16-18-19,1-3-4-5-6-7-8-9-10-11-14-15-16-17-18-19,10,16,0.733,0
3,4-5-6-7-9-11-14-16-18-20,4-5-6-7-9-11-14-16-18-20,1-3-4-5-6-7-8-9-10-11-14-15-16-17-18-20,10,16,0.669,0
3,4-5-6-7-9-11-14-16-18-21,4-5-6-7-9-11-14-16-18-21,1-3-4-5-6-7-8-9-10-11-14-15-16-17-18-21,10,16,0.733,0
3,4-5-6-7-9-11-14-16-19-20,4-5-6-7-9-11-14-16-19-20,1-3-4-5-6-7-8-9-10-11-14-15-16-17-19-20,10,16,0.744,0
3,4-5-6-7-9-11-14-16-19-21,4-5-6-7-9-11-14-16-19-21,1-3-4-5-6-7-8-9-10-11-14-15-16-17-19-21,10,16,0.716,0
3,4-5-6-7-9-11-14-16-20-21,4-5-6-7-9-11-14-16-20-21,1-3-4-5-6-7-8-9-10-11-14-15-16-17-20-21,10,16,0.874,0
3,4-5-6-7-9-11-14-18-19-20,4-5-6-7-9-11-14-18-19-20,1-3-4-5-6-7-8-9-10-11-14-15-17-18-19-20,10,16,0.637,0
3,4-5-6-7-9-11-14-18-19-21,4-5-6-7-9-11-14-18-19-21,1-3-4-5-6-7-8-9-10-11-14-15-17-18-19-21,10,16,0.52,0
3,4-5-6-7-9-11-14-18-20-21,4-5-6-7-9-11-14-18-20-21,1-3-4-5-6-7-8-9-10-11-14-15-17-18-20-21,10,16,0.543,0
3,4-5-6-7-9-11-14-19-20-21,4-5-6-7-9-11-14-19-20-21,1-3-4-5-6-7-8-9-10-11-14-15-17-19-20-21,10,16,0.796,0
3,4-5-6-7-9-11-16-18-19-20,4-5-6-7-9-11-16-18-19-20,1-3-4-5-6-7-8-9-10-11-15-16-17-18-19-20,10,16,0.621,0
3,4-5-6-7-9-11-16-18-19-21,4-5-6-7-9-11-16-18-19-21,1-3-4-5-6-7-8-9-10-11-15-16-17-18-19-21,10,16,0.583,0
3,4-5-6-7-9-11-16-18-20-21,4-5-6-7-9-11-16-18-20-21,1-3-4-5-6-7-8-9-10-11-15-16-17-18-20-21,10,16,0.655,0
3,4-5-6-7-9-11-16-19-20-21,4-5-6-7-9-11-16-19-20-21,1-3-4-5-6-7-8-9-10-11-15-16-17-19-20-21,10,16,0.746,0
3,4-5-6-7-9-11-18-19-20-21,4-5-6-7-9-11-18-19-20-21,1-3-4-5-6-7-8-9-10-11-15-17-18-19-20-21,10,16,0.671,0
3,4-5-6-7-9-12-13-14-16-18,4-5-6-7-9-12-13-14-16-18,1-3-4-5-6-7-8-9-10-12-13-14-15-16-17-18,10,16,0.728,0
3,4-5-6-7-9-12-13-14-16-19,4-5-6-7-9-12-13-14-16-19,1-3-4-5-6-7-8-9-10-12-13-14-15-16-17-19,10,16,0.804,0
3,4-5-6-7-9-12-13-14-16-20,4-5-6-7-9-12-13-14-16-20,1-3-4-5-6-7-8-9-10-12-13-14-15-16-17-20,10,16,0.733,0
3,4-5-6-7-9-12-13-14-16-21,4-5-6-7-9-12-13-14-16-21,1-3-4-5-6-7-8-9-10-12-13-14-15-16-17-21,10,16,0.804,0
3,4-5-6-7-9-12-13-14-18-19,4-5-6-7-9-12-13-14-18-19,1-3-4-5-6-7-8-9-10-12-13-14-15-17-18-19,10,16,0.655,0
3,4-5-6-7-9-12-13-14-18-20,4-5-6-7-9-12-13-14-18-20,1-3-4-5-6-7-8-9-10-12-13-14-15-17-18-20,10,16,0.723,0
3,4-5-6-7-9-12-13-14-18-21,4-5-6-7-9-12-13-14-18-21,1-3-4-5-6-7-8-9-10-12-13-14-15-17-18-21,10,16,0.655,0
3,4-5-6-7-9-12-13-14-19-20,4-5-6-7-9-12-13-14-19-20,1-3-4-5-6-7-8-9-10-12-13-14-15-17-19-20,10,16,0.72,0
3,4-5-6-7-9-12-13-14-19-21,4-5-6-7-9-12-13-14-19-21,1-3-4-5-6-7-8-9-10-12-13-14-15-17-19-21,10,16,0.731,0
3,4-5-6-7-9-12-13-14-20-21,4-5-6-7-9-12-13-14-20-21,1-3-4-5-6-7-8-9-10-12-13-14-15-17-20-21,10,16,0.816,0
3,4-5-6-7-9-12-13-16-18-19,4-5-6-7-9-12-13-16-18-19,1-3-4-5-6-7-8-9-10-12-13-15-16-17-18-19,10,16,0.691,0
3,4-5-6-7-9-12-13-16-18-20,4-5-6-7-9-12-13-16-18-20,1-3-4-5-6-7-8-9-10-12-13-15-16-17-18-20,10,16,0.761,0
3,4-5-6-7-9-12-13-16-18-21,4-5-6-7-9-12-13-16-18-21,1-3-4-5-6-7-8-9-10-12-13-15-16-17-18-21,10,16,0.691,0
3,4-5-6-7-9-12-13-16-19-20,4-5-6-7-9-12-13-16-19-20,1-3-4-5-6-7-8-9-10-12-13-15-16-17-19-20,10,16,0.833,0
3,4-5-6-7-9-12-13-16-19-21,4-5-6-7-9-12-13-16-19-21,1-3-4-5-6-7-8-9-10-12-13-15-16-17-19-21,10,16,0.774,0
3,4-5-6-7-9-12-13-16-20-21,4-5-6-7-9-12-13-16-20-21,1-3-4-5-6-7-8-9-10-12-13-15-16-17-20-21,10,16,0.818,0
3,4-5-6-7-9-12-13-18-19-20,4-5-6-7-9-12-13-18-19-20,1-3-4-5-6-7-8-9-10-12-13-15-17-18-19-20,10,16,0.667,0
3,4-5-6-7-9-12-13-18-19-21,4-5-6-7-9-12-13-18-19-21,1-3-4-5-6-7-8-9-10-12-13-15-17-18-19-21,10,16,0.655,0
3,4-5-6-7-9-12-13-18-20-21,4-5-6-7-9-12-13-18-20-21,1-3-4-5-6-7-8-9-10-12-13-15-17-18-20-21,10,16,0.723,0
3,4-5-6-7-9-12-13-19-20-21,4-5-6-7-9-12-13-19-20-21,1-3-4-5-6-7-8-9-10-12-13-15-17-19-20-21,10,16,0.77,0
3,4-5-6-7-9-12-14-16-18-19,4-5-6-7-9-12-14-16-18-19,1-3-4-5-6-7-8-9-10-12-14-15-16-17-18-19,10,16,0.572,0
3,4-5-6-7-9-12-14-16-18-20,4-5-6-7-9-12-14-16-18-20,1-3-4-5-6-7-8-9-10-12-14-15-16-17-18-20,10,16,0.608,0
3,4-5-6-7-9-12-14-16-18-21,4-5-6-7-9-12-14-16-18-21,1-3-4-5-6-7-8-9-10-12-14-15-16-17-18-21,10,16,0.572,0
3,4-5-6-7-9-12-14-16-19-20,4-5-6-7-9-12-14-16-19-20,1-3-4-5-6-7-8-9-10-12-14-15-16-17-19-20,10,16,0.685,0
3,4-5-6-7-9-12-14-16-19-21,4-5-6-7-9-12-14-16-19-21,1-3-4-5-6-7-8-9-10-12-14-15-16-17-19-21,10,16,0.726,0
3,4-5-6-7-9-12-14-16-20-21,4-5-6-7-9-12-14-16-20-21,1-3-4-5-6-7-8-9-10-12-14-15-16-17-20-21,10,16,0.612,0
3,4-5-6-7-9-12-14-18-19-20,4-5-6-7-9-12-14-18-19-20,1-3-4-5-6-7-8-9-10-12-14-15-17-18-19-20,10,16,0.603,0
3,4-5-6-7-9-12-14-18-19-21,4-5-6-7-9-12-14-18-19-21,1-3-4-5-6-7-8-9-10-12-14-15-17-18-19-21,10,16,0.547,0
3,4-5-6-7-9-12-14-18-20-21,4-5-6-7-9-12-14-18-20-21,1-3-4-5-6-7-8-9-10-12-14-15-17-18-20-21,10,16,0.568,0
3,4-5-6-7-9-12-14-19-20-21,4-5-6-7-9-12-14-19-20-21,1-3-4-5-6-7-8-9-10-12-14-15-17-19-20-21,10,16,0.652,0
3,4-5-6-7-9-12-16-18-19-20,4-5-6-7-9-12-16-18-19-20,1-3-4-5-6-7-8-9-10-12-15-16-17-18-19-20,10,16,0.666,0
3,4-5-6-7-9-12-16-18-19-21,4-5-6-7-9-12-16-18-19-21,1-3-4-5-6-7-8-9-10-12-15-16-17-18-19-21,10,16,0.607,0
3,4-5-6-7-9-12-16-18-20-21,4-5-6-7-9-12-16-18-20-21,1-3-4-5-6-7-8-9-10-12-15-16-17-18-20-21,10,16,0.559,0
3,4-5-6-7-9-12-16-19-20-21,4-5-6-7-9-12-16-19-20-21,1-3-4-5-6-7-8-9-10-12-15-16-17-19-20-21,10,16,0.755,0
3,4-5-6-7-9-12-18-19-20-21,4-5-6-7-9-12-18-19-20-21,1-3-4-5-6-7-8-9-10-12-15-17-18-19-20-21,10,16,0.675,0
3,4-5-6-7-9-13-14-16-18-19,4-5-6-7-9-13-14-16-18-19,1-3-4-5-6-7-8-9-10-13-14-15-16-17-18-19,10,16,0.675,0
3,4-5-6-7-9-13-14-16-18-20,4-5-6-7-9-13-14-16-18-20,1-3-4-5-6-7-8-9-10-13-14-15-16-17-18-20,10,16,0.673,0
3,4-5-6-7-9-13-14-16-18-21,4-5-6-7-9-13-14-16-18-21,1-3-4-5-6-7-8-9-10-13-14-15-16-17-18-21,10,16,0.675,0
3,4-5-6-7-9-13-14-16-19-20,4-5-6-7-9-13-14-16-19-20,1-3-4-5-6-7-8-9-10-13-14-15-16-17-19-20,10,16,0.724,0
3,4-5-6-7-9-13-14-16-19-21,4-5-6-7-9-13-14-16-19-21,1-3-4-5-6-7-8-9-10-13-14-15-16-17-19-21,10,16,0.624,0
3,4-5-6-7-9-13-14-16-20-21,4-5-6-7-9-13-14-16-20-21,1-3-4-5-6-7-8-9-10-13-14-15-16-17-20-21,10,16,0.788,0
3,4-5-6-7-9-13-14-18-19-20,4-5-6-7-9-13-14-18-19-20,1-3-4-5-6-7-8-9-10-13-14-15-17-18-19-20,10,16,0.738,0
3,4-5-6-7-9-13-14-18-19-21,4-5-6-7-9-13-14-18-19-21,1-3-4-5-6-7-8-9-10-13-14-15-17-18-19-21,10,16,0.688,0
3,4-5-6-7-9-13-14-18-20-21,4-5-6-7-9-13-14-18-20-21,1-3-4-5-6-7-8-9-10-13-14-15-17-18-20-21,10,16,0.623,0
3,4-5-6-7-9-13-14-19-20-21,4-5-6-7-9-13-14-19-20-21,1-3-4-5-6-7-8-9-10-13-14-15-17-19-20-21,10,16,0.789,0
3,4-5-6-7-9-13-16-18-19-20,4-5-6-7-9-13-16-18-19-20,1-3-4-5-6-7-8-9-10-13-15-16-17-18-19-20,10,16,0.667,0
3,4-5-6-7-9-13-16-18-19-21,4-5-6-7-9-13-16-18-19-21,1-3-4-5-6-7-8-9-10-13-15-16-17-18-19-21,10,16,0.725,0
3,4-5-6-7-9-13-16-18-20-21,4-5-6-7-9-13-16-18-20-21,1-3-4-5-6-7-8-9-10-13-15-16-17-18-20-21,10,16,0.635,0
3,4-5-6-7-9-13-16-19-20-21,4-5-6-7-9-13-16-19-20-21,1-3-4-5-6-7-8-9-10-13-15-16-17-19-20-21,10,16,0.667,0
3,4-5-6-7-9-13-18-19-20-21,4-5-6-7-9-13-18-19-20-21,1-3-4-5-6-7-8-9-10-13-15-17-18-19-20-21,10,16,0.691,0
3,4-5-6-7-9-14-16-18-19-20,4-5-6-7-9-14-16-18-19-20,1-3-4-5-6-7-8-9-10-14-15-16-17-18-19-20,10,16,0.666,0
3,4-5-6-7-9-14-16-18-19-21,4-5-6-7-9-14-16-18-19-21,1-3-4-5-6-7-8-9-10-14-15-16-17-18-19-21,10,16,0.607,0
3,4-5-6-7-9-14-16-18-20-21,4-5-6-7-9-14-16-18-20-21,1-3-4-5-6-7-8-9-10-14-15-16-17-18-20-21,10,16,0.559,0
3,4-5-6-7-9-14-16-19-20-21,4-5-6-7-9-14-16-19-20-21,1-3-4-5-6-7-8-9-10-14-15-16-17-19-20-21,10,16,0.755,0
3,4-5-6-7-9-14-18-19-20-21,4-5-6-7-9-14-18-19-20-21,1-3-4-5-6-7-8-9-10-14-15-17-18-19-20-21,10,16,0.675,0
3,4-5-6-7-9-16-18-19-20-21,4-5-6-7-9-16-18-19-20-21,1-3-4-5-6-7-8-9-10-15-16-17-18-19-20-21,10,16,0.499,0
3,4-5-6-9-11-12-13-14-16-18,4-5-6-9-11-12-13-14-16-18,1-3-4-5-6-8-9-10-11-12-13-14-15-16-17-18,10,16,0.733,0
3,4-5-6-9-11-12-13-14-16-19,4-5-6-9-11-12-13-14-16-19,1-3-4-5-6-8-9-10-11-12-13-14-15-16-17-19,10,16,0.842,0
3,4-5-6-9-11-12-13-14-16-20,4-5-6-9-11-12-13-14-16-20,1-3-4-5-6-8-9-10-11-12-13-14-15-16-17-20,10,16,0.721,0
3,4-5-6-9-11-12-13-14-16-21,4-5-6-9-11-12-13-14-16-21,1-3-4-5-6-8-9-10-11-12-13-14-15-16-17-21,10,16,0.842,0
3,4-5-6-9-11-12-13-14-18-19,4-5-6-9-11-12-13-14-18-19,1-3-4-5-6-8-9-10-11-12-13-14-15-17-18-19,10,16,0.791,0
3,4-5-6-9-11-12-13-14-18-20,4-5-6-9-11-12-13-14-18-20,1-3-4-5-6-8-9-10-11-12-13-14-15-17-18-20,10,16,0.715,0
3,4-5-6-9-11-12-13-14-18-21,4-5-6-9-11-12-13-14-18-21,1-3-4-5-6-8-9-10-11-12-13-14-15-17-18-21,10,16,0.791,0
3,4-5-6-9-11-12-13-14-19-20,4-5-6-9-11-12-13-14-19-20,1-3-4-5-6-8-9-10-11-12-13-14-15-17-19-20,10,16,0.802,0
3,4-5-6-9-11-12-13-14-19-21,4-5-6-9-11-12-13-14-19-21,1-3-4-5-6-8-9-10-11-12-13-14-15-17-19-21,10,16,0.785,0
3,4-5-6-9-11-12-13-14-20-21,4-5-6-9-11-12-13-14-20-21,1-3-4-5-6-8-9-10-11-12-13-14-15-17-20-21,10,16,0.692,0
3,4-5-6-9-11-12-13-16-18-19,4-5-6-9-11-12-13-16-18-19,1-3-4-5-6-8-9-10-11-12-13-15-16-17-18-19,10,16,0.769,0
3,4-5-6-9-11-12-13-16-18-20,4-5-6-9-11-12-13-16-18-20,1-3-4-5-6-8-9-10-11-12-13-15-16-17-18-20,10,16,0.735,0
3,4-5-6-9-11-12-13-16-18-21,4-5-6-9-11-12-13-16-18-21,1-3-4-5-6-8-9-10-11-12-13-15-16-17-18-21,10,16,0.769,0
3,4-5-6-9-11-12-13-16-19-20,4-5-6-9-11-12-13-16-19-20,1-3-4-5-6-8-9-10-11-12-13-15-16-17-19-20,10,16,0.755,0
3,4-5-6-9-11-12-13-16-19-21,4-5-6-9-11-12-13-16-19-21,1-3-4-5-6-8-9-10-11-12-13-15-16-17-19-21,10,16,0.734,0
3,4-5-6-9-11-12-13-16-20-21,4-5-6-9-11-12-13-16-20-21,1-3-4-5-6-8-9-10-11-12-13-15-16-17-20-21,10,16,0.728,0
3,4-5-6-9-11-12-13-18-19-20,4-5-6-9-11-12-13-18-19-20,1-3-4-5-6-8-9-10-11-12-13-15-17-18-19-20,10,16,0.789,0
3,4-5-6-9-11-12-13-18-19-21,4-5-6-9-11-12-13-18-19-21,1-3-4-5-6-8-9-10-11-12-13-15-17-18-19-21,10,16,0.791,0
3,4-5-6-9-11-12-13-18-20-21,4-5-6-9-11-12-13-18-20-21,1-3-4-5-6-8-9-10-11-12-13-15-17-18-20-21,10,16,0.715,0
3,4-5-6-9-11-12-13-19-20-21,4-5-6-9-11-12-13-19-20-21,1-3-4-5-6-8-9-10-11-12-13-15-17-19-20-21,10,16,0.826,0
3,4-5-6-9-11-12-14-16-18-19,4-5-6-9-11-12-14-16-18-19,1-3-4-5-6-8-9-10-11-12-14-15-16-17-18-19,10,16,0.773,0
3,4-5-6-9-11-12-14-16-18-20,4-5-6-9-11-12-14-16-18-20,1-3-4-5-6-8-9-10-11-12-14-15-16-17-18-20,10,16,0.563,0
3,4-5-6-9-11-12-14-16-18-21,4-5-6-9-11-12-14-16-18-21,1-3-4-5-6-8-9-10-11-12-14-15-16-17-18-21,10,16,0.773,0
3,4-5-6-9-11-12-14-16-19-20,4-5-6-9-11-12-14-16-19-20,1-3-4-5-6-8-9-10-11-12-14-15-16-17-19-20,10,16,0.794,0
3,4-5-6-9-11-12-14-16-19-21,4-5-6-9-11-12-14-16-19-21,1-3-4-5-6-8-9-10-11-12-14-15-16-17-19-21,10,16,0.698,0
3,4-5-6-9-11-12-14-16-20-21,4-5-6-9-11-12-14-16-20-21,1-3-4-5-6-8-9-10-11-12-14-15-16-17-20-21,10,16,0.615,0
3,4-5-6-9-11-12-14-18-19-20,4-5-6-9-11-12-14-18-19-20,1-3-4-5-6-8-9-10-11-12-14-15-17-18-19-20,10,16,0.726,0
3,4-5-6-9-11-12-14-18-19-21,4-5-6-9-11-12-14-18-19-21,1-3-4-5-6-8-9-10-11-12-14-15-17-18-19-21,10,16,0.789,0
3,4-5-6-9-11-12-14-18-20-21,4-5-6-9-11-12-14-18-20-21,1-3-4-5-6-8-9-10-11-12-14-15-17-18-20-21,10,16,0.599,0
3,4-5-6-9-11-12-14-19-20-21,4-5-6-9-11-12-14-19-20-21,1-3-4-5-6-8-9-10-11-12-14-15-17-19-20-21,10,16,0.675,0
3,4-5-6-9-11-12-16-18-19-20,4-5-6-9-11-12-16-18-19-20,1-3-4-5-6-8-9-10-11-12-15-16-17-18-19-20,10,16,0.656,0
3,4-5-6-9-11-12-16-18-19-21,4-5-6-9-11-12-16-18-19-21,1-3-4-5-6-8-9-10-11-12-15-16-17-18-19-21,10,16,0.662,0
3,4-5-6-9-11-12-16-18-20-21,4-5-6-9-11-12-16-18-20-21,1-3-4-5-6-8-9-10-11-12-15-16-17-18-20-21,10,16,0.646,0
3,4-5-6-9-11-12-16-19-20-21,4-5-6-9-11-12-16-19-20-21,1-3-4-5-6-8-9-10-11-12-15-16-17-19-20-21,10,16,0.693,0
3,4-5-6-9-11-12-18-19-20-21,4-5-6-9-11-12-18-19-20-21,1-3-4-5-6-8-9-10-11-12-15-17-18-19-20-21,10,16,0.838,0
3,4-5-6-9-11-13-14-16-18-19,4-5-6-9-11-13-14-16-18-19,1-3-4-5-6-8-9-10-11-13-14-15-16-17-18-19,10,16,0.626,0
3,4-5-6-9-11-13-14-16-18-20,4-5-6-9-11-13-14-16-18-20,1-3-4-5-6-8-9-10-11-13-14-15-16-17-18-20,10,16,0.589,0
3,4-5-6-9-11-13-14-16-18-21,4-5-6-9-11-13-14-16-18-21,1-3-4-5-6-8-9-10-11-13-14-15-16-17-18-21,10,16,0.626,0
3,4-5-6-9-11-13-14-16-19-20,4-5-6-9-11-13-14-16-19-20,1-3-4-5-6-8-9-10-11-13-14-15-16-17-19-20,10,16,0.615,0
3,4-5-6-9-11-13-14-16-19-21,4-5-6-9-11-13-14-16-19-21,1-3-4-5-6-8-9-10-11-13-14-15-16-17-19-21,10,16,0.602,0
3,4-5-6-9-11-13-14-16-20-21,4-5-6-9-11-13-14-16-20-21,1-3-4-5-6-8-9-10-11-13-14-15-16-17-20-21,10,16,0.721,0
3,4-5-6-9-11-13-14-18-19-20,4-5-6-9-11-13-14-18-19-20,1-3-4-5-6-8-9-10-11-13-14-15-17-18-19-20,10,16,0.68,0
3,4-5-6-9-11-13-14-18-19-21,4-5-6-9-11-13-14-18-19-21,1-3-4-5-6-8-9-10-11-13-14-15-17-18-19-21,10,16,0.605,0
3,4-5-6-9-11-13-14-18-20-21,4-5-6-9-11-13-14-18-20-21,1-3-4-5-6-8-9-10-11-13-14-15-17-18-20-21,10,16,0.6,0
3,4-5-6-9-11-13-14-19-20-21,4-5-6-9-11-13-14-19-20-21,1-3-4-5-6-8-9-10-11-13-14-15-17-19-20-21,10,16,0.725,0
3,4-5-6-9-11-13-16-18-19-20,4-5-6-9-11-13-16-18-19-20,1-3-4-5-6-8-9-10-11-13-15-16-17-18-19-20,10,16,0.678,0
3,4-5-6-9-11-13-16-18-19-21,4-5-6-9-11-13-16-18-19-21,1-3-4-5-6-8-9-10-11-13-15-16-17-18-19-21,10,16,0.627,0
3,4-5-6-9-11-13-16-18-20-21,4-5-6-9-11-13-16-18-20-21,1-3-4-5-6-8-9-10-11-13-15-16-17-18-20-21,10,16,0.695,0
3,4-5-6-9-11-13-16-19-20-21,4-5-6-9-11-13-16-19-20-21,1-3-4-5-6-8-9-10-11-13-15-16-17-19-20-21,10,16,0.647,0
3,4-5-6-9-11-13-18-19-20-21,4-5-6-9-11-13-18-19-20-21,1-3-4-5-6-8-9-10-11-13-15-17-18-19-20-21,10,16,0.726,0
3,4-5-6-9-11-14-16-18-19-20,4-5-6-9-11-14-16-18-19-20,1-3-4-5-6-8-9-10-11-14-15-16-17-18-19-20,10,16,0.656,0
3,4-5-6-9-11-14-16-18-19-21,4-5-6-9-11-14-16-18-19-21,1-3-4-5-6-8-9-10-11-14-15-16-17-18-19-21,10,16,0.662,0
3,4-5-6-9-11-14-16-18-20-21,4-5-6-9-11-14-16-18-20-21,1-3-4-5-6-8-9-10-11-14-15-16-17-18-20-21,10,16,0.646,0
3,4-5-6-9-11-14-16-19-20-21,4-5-6-9-11-14-16-19-20-21,1-3-4-5-6-8-9-10-11-14-15-16-17-19-20-21,10,16,0.693,0
3,4-5-6-9-11-14-18-19-20-21,4-5-6-9-11-14-18-19-20-21,1-3-4-5-6-8-9-10-11-14-15-17-18-19-20-21,10,16,0.838,0
3,4-5-6-9-11-16-18-19-20-21,4-5-6-9-11-16-18-19-20-21,1-3-4-5-6-8-9-10-11-15-16-17-18-19-20-21,10,16,0.69,0
3,4-5-6-9-12-13-14-16-18-19,4-5-6-9-12-13-14-16-18-19,1-3-4-5-6-8-9-10-12-13-14-15-16-17-18-19,10,16,0.789,0
3,4-5-6-9-12-13-14-16-18-20,4-5-6-9-12-13-14-16-18-20,1-3-4-5-6-8-9-10-12-13-14-15-16-17-18-20,10,16,0.757,0
3,4-5-6-9-12-13-14-16-18-21,4-5-6-9-12-13-14-16-18-21,1-3-4-5-6-8-9-10-12-13-14-15-16-17-18-21,10,16,0.789,0
3,4-5-6-9-12-13-14-16-19-20,4-5-6-9-12-13-14-16-19-20,1-3-4-5-6-8-9-10-12-13-14-15-16-17-19-20,10,16,0.778,0
3,4-5-6-9-12-13-14-16-19-21,4-5-6-9-12-13-14-16-19-21,1-3-4-5-6-8-9-10-12-13-14-15-16-17-19-21,10,16,0.832,0
3,4-5-6-9-12-13-14-16-20-21,4-5-6-9-12-13-14-16-20-21,1-3-4-5-6-8-9-10-12-13-14-15-16-17-20-21,10,16,0.736,0
3,4-5-6-9-12-13-14-18-19-20,4-5-6-9-12-13-14-18-19-20,1-3-4-5-6-8-9-10-12-13-14-15-17-18-19-20,10,16,0.805,0
3,4-5-6-9-12-13-14-18-19-21,4-5-6-9-12-13-14-18-19-21,1-3-4-5-6-8-9-10-12-13-14-15-17-18-19-21,10,16,0.821,0
3,4-5-6-9-12-13-14-18-20-21,4-5-6-9-12-13-14-18-20-21,1-3-4-5-6-8-9-10-12-13-14-15-17-18-20-21,10,16,0.789,0
3,4-5-6-9-12-13-14-19-20-21,4-5-6-9-12-13-14-19-20-21,1-3-4-5-6-8-9-10-12-13-14-15-17-19-20-21,10,16,0.794,0
3,4-5-6-9-12-13-16-18-19-20,4-5-6-9-12-13-16-18-19-20,1-3-4-5-6-8-9-10-12-13-15-16-17-18-19-20,10,16,0.76,0
3,4-5-6-9-12-13-16-18-19-21,4-5-6-9-12-13-16-18-19-21,1-3-4-5-6-8-9-10-12-13-15-16-17-18-19-21,10,16,0.745,0
3,4-5-6-9-12-13-16-18-20-21,4-5-6-9-12-13-16-18-20-21,1-3-4-5-6-8-9-10-12-13-15-16-17-18-20-21,10,16,0.748,0
3,4-5-6-9-12-13-16-19-20-21,4-5-6-9-12-13-16-19-20-21,1-3-4-5-6-8-9-10-12-13-15-16-17-19-20-21,10,16,0.726,0
3,4-5-6-9-12-13-18-19-20-21,4-5-6-9-12-13-18-19-20-21,1-3-4-5-6-8-9-10-12-13-15-17-18-19-20-21,10,16,0.84,0
3,4-5-6-9-12-14-16-18-19-20,4-5-6-9-12-14-16-18-19-20,1-3-4-5-6-8-9-10-12-14-15-16-17-18-19-20,10,16,0.683,0
3,4-5-6-9-12-14-16-18-19-21,4-5-6-9-12-14-16-18-19-21,1-3-4-5-6-8-9-10-12-14-15-16-17-18-19-21,10,16,0.729,0
3,4-5-6-9-12-14-16-18-20-21,4-5-6-9-12-14-16-18-20-21,1-3-4-5-6-8-9-10-12-14-15-16-17-18-20-21,10,16,0.762,0
3,4-5-6-9-12-14-16-19-20-21,4-5-6-9-12-14-16-19-20-21,1-3-4-5-6-8-9-10-12-14-15-16-17-19-20-21,10,16,0.697,0
3,4-5-6-9-12-14-18-19-20-21,4-5-6-9-12-14-18-19-20-21,1-3-4-5-6-8-9-10-12-14-15-17-18-19-20-21,10,16,0.787,0
3,4-5-6-9-12-16-18-19-20-21,4-5-6-9-12-16-18-19-20-21,1-3-4-5-6-8-9-10-12-15-16-17-18-19-20-21,10,16,0.671,0
3,4-5-6-9-13-14-16-18-19-20,4-5-6-9-13-14-16-18-19-20,1-3-4-5-6-8-9-10-13-14-15-16-17-18-19-20,10,16,0.618,0
3,4-5-6-9-13-14-16-18-19-21,4-5-6-9-13-14-16-18-19-21,1-3-4-5-6-8-9-10-13-14-15-16-17-18-19-21,10,16,0.658,0
3,4-5-6-9-13-14-16-18-20-21,4-5-6-9-13-14-16-18-20-21,1-3-4-5-6-8-9-10-13-14-15-16-17-18-20-21,10,16,0.573,0
3,4-5-6-9-13-14-16-19-20-21,4-5-6-9-13-14-16-19-20-21,1-3-4-5-6-8-9-10-13-14-15-16-17-19-20-21,10,16,0.567,0
3,4-5-6-9-13-14-18-19-20-21,4-5-6-9-13-14-18-19-20-21,1-3-4-5-6-8-9-10-13-14-15-17-18-19-20-21,10,16,0.721,0
3,4-5-6-9-13-16-18-19-20-21,4-5-6-9-13-16-18-19-20-21,1-3-4-5-6-8-9-10-13-15-16-17-18-19-20-21,10,16,0.581,0
3,4-5-6-9-14-16-18-19-20-21,4-5-6-9-14-16-18-19-20-21,1-3-4-5-6-8-9-10-14-15-16-17-18-19-20-21,10,16,0.671,0
3,4-5-7-11-12-13-14-16-18-19,4-5-7-11-12-13-14-16-18-19,1-3-4-5-7-8-10-11-12-13-14-15-16-17-18-19,10,16,0.537,0
3,4-5-7-11-12-13-14-16-18-20,4-5-7-11-12-13-14-16-18-20,1-3-4-5-7-8-10-11-12-13-14-15-16-17-18-20,10,16,0.58,0
3,4-5-7-11-12-13-14-16-18-21,4-5-7-11-12-13-14-16-18-21,1-3-4-5-7-8-10-11-12-13-14-15-16-17-18-21,10,16,0.537,0
3,4-5-7-11-12-13-14-16-19-20,4-5-7-11-12-13-14-16-19-20,1-3-4-5-7-8-10-11-12-13-14-15-16-17-19-20,10,16,0.681,0
3,4-5-7-11-12-13-14-16-19-21,4-5-7-11-12-13-14-16-19-21,1-3-4-5-7-8-10-11-12-13-14-15-16-17-19-21,10,16,0.585,0
3,4-5-7-11-12-13-14-16-20-21,4-5-7-11-12-13-14-16-20-21,1-3-4-5-7-8-10-11-12-13-14-15-16-17-20-21,10,16,0.658,0
3,4-5-7-11-12-13-14-18-19-20,4-5-7-11-12-13-14-18-19-20,1-3-4-5-7-8-10-11-12-13-14-15-17-18-19-20,10,16,0.564,0
3,4-5-7-11-12-13-14-18-19-21,4-5-7-11-12-13-14-18-19-21,1-3-4-5-7-8-10-11-12-13-14-15-17-18-19-21,10,16,0.519,0
3,4-5-7-11-12-13-14-18-20-21,4-5-7-11-12-13-14-18-20-21,1-3-4-5-7-8-10-11-12-13-14-15-17-18-20-21,10,16,0.537,0
3,4-5-7-11-12-13-14-19-20-21,4-5-7-11-12-13-14-19-20-21,1-3-4-5-7-8-10-11-12-13-14-15-17-19-20-21,10,16,0.683,0
